Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_30_5_EI,11,"[3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",261.0,0.1,"[193.0, 61.3, 325.0, 240.0, 473.0, 609.0]",90.49984722222223
BO1_30_5_EI,12,"[3599.999993357651, 1613.8131322044003, 1278.5761485883688, 3599.9999956013467, 920.4409769078402, 2108.318032335692, 1095.4552454365996, 2760.8829518840066, 483.4804901070166, 820.875233751547, 2774.555135087316, 2893.4988955435374, 850.1297958438705, 1004.4358213349552, 212.13007041172236, 2032.9286694412133, 3422.4327144298586, 93.56085648711375]","[29.008863765976237, 13.00413482839968, 10.302789271461474, 29.00886378405598, 7.416929709168737, 16.988864080061983, 8.827197787563254, 22.247243770217622, 3.8958943602499323, 6.614627185749774, 22.357414464845416, 23.315865395193693, 6.850360965704033, 8.09376165459271, 1.7093478679429683, 16.381375257382864, 27.578023484527467, 0.7539150401862511]",254.4,0.47,"[359.0, 324.0, 254.0, 330.0, 365.0, 302.0]",57.017207407407405
BO1_30_5_EI,13,"[3600.0, 0.0, 528.7087525245273, 3600.0, 3254.3165754409038, 2926.4705506395576, 2733.862513504689, 2721.5544253993075, 857.5099584231841, 991.8447142942686, 3486.9121823806368, 3422.802271123829, 475.16326531812206, 856.0526579391392, 1084.6244956865203, 599.0973008240625, 2208.424054482765, 708.1242071951136]","[29.008863819500405, 0.0, 4.260344500600542, 29.008863819500405, 26.223340656252248, 23.581551576467024, 22.029512598748504, 21.930333806601997, 6.909830446601, 7.992302290848256, 28.09760018034357, 27.58100137891885, 3.828874015456262, 6.898087493466069, 8.739923414073491, 4.827536670620971, 17.79552018116652, 5.706077414948539]",274.3,0.51,"[368.0, 385.0, 310.0, 317.0, 360.0, 394.0]",51.41531836419754
BO1_30_5_EI,14,"[3587.4719061909973, 618.991902698856, 3594.9617513970607, 0.0, 2246.3920109729743, 3600.0, 3392.4855473236335, 2634.299651617935, 560.5254117547195, 2218.154707370341, 632.6206721978048, 1637.3370484560216, 3577.3120249326635, 2243.6525327335344, 3600.0, 3502.3419113789246, 1465.2921892861984, 1321.8762663503207]","[28.907912217493937, 4.987847725212378, 28.968265522941667, 0.0, 18.101466647646852, 29.008863819500405, 27.336708681092937, 21.227233292650567, 4.51672370471168, 17.873929954636107, 5.097668591440812, 13.19369096257874, 28.826043714203575, 18.079391883428965, 29.008863819500405, 28.22193321014444, 11.80735043743915, 10.651702387996139]",325.8,0.51,"[446.0, 390.0, 438.0, 486.0, 352.0, 306.0]",14.013947222222223
BO1_30_5_EI,15,"[3600.0, 1259.8026470240025, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 1947.831216695616, 0.0, 0.0, 0.0, 0.0, 3600.0, 2768.035378952044, 3600.0, 3600.0, 0.0, 0.0]","[29.008863819500405, 10.151512063045951, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 15.695658474581919, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 22.30487815432751, 29.008863819500405, 29.008863819500405, 0.0, 0.0]",251.2,0.2,"[427.0, 313.0, 414.0, 473.0, 281.0, 96.7]",22.88107901234568
BO1_30_5_EI,16,"[3600.0, 1463.50844422003, 1670.8553673431538, 0.0, 3522.7692197386796, 3600.0, 3600.0, 2583.334311531919, 0.0, 3600.0, 1145.096725692298, 3600.0, 3600.0, 3600.0, 3600.0, 1933.6371771724685, 414.00963719015334, 1702.680848238721]","[29.008863819500405, 11.792976988074376, 13.463782170371909, 0.0, 28.386536823035293, 29.008863819500405, 29.008863819500405, 20.8165536787423, 0.0, 29.008863819500405, 9.227209715489911, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 15.581282652477586, 3.336096995891647, 13.720232459619025]",348.3,0.36,"[523.0, 522.0, 492.0, 459.0, 274.0, 372.0]",9.8070375
BO1_30_5_EI,17,"[2617.158418290203, 1991.0352753340544, 1331.4827727000554, 0.0, 2573.39029307169, 3600.0, 3277.639169975721, 2692.469482587138, 3530.2939054958165, 2211.375663673587, 674.1687003665717, 525.9946166336474, 3600.0, 3600.0, 3600.0, 3108.1300813376074, 3108.3361064538085, 3448.8785558754766]","[21.089108930622103, 16.04379754499641, 10.729111786462978, 0.0, 20.736424601705803, 29.008863819500405, 26.41127453646834, 21.695966821814167, 28.447170874261214, 17.819304300351227, 5.4324633389731805, 4.238473945476611, 29.008863819500405, 29.008863819500405, 29.008863819500405, 25.04536729522649, 25.04702744926518, 27.79112454371859]",366.2,0.34,"[469.0, 389.0, 559.0, 474.0, 408.0, 427.0]",8.661318209876544
BO1_30_5_EI,18,"[3163.972836483744, 2270.771952266786, 1900.7814263939413, 0.0, 3600.0, 0.0, 2649.3030045356118, 2755.3844158696347, 1854.036610468225, 3375.4507590454728, 1109.464308172223, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 96.45494039075113]","[25.495349206154263, 18.297920646791184, 15.316530430249326, 0.0, 29.008863819500405, 0.0, 21.348130576435228, 22.20293646953775, 14.939859874844682, 27.199442055160944, 8.940083063434512, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.7772356195870358]",299.4,0.27,"[476.0, 365.0, 285.0, 445.0, 345.0, 437.0]",33.00338796296297
BO1_30_5_EI,19,"[2897.6062406296023, 345.4624775153454, 1288.6030930330894, 0.0, 196.22953502822455, 3600.0, 0.0, 2677.710674702242, 2495.1731327779416, 3050.7297566590296, 1375.6963384532874, 32.23427608164065, 3600.0, 3600.0, 3600.0, 3600.0, 7.426382959620604, 1289.7060802029184]","[23.348962454710737, 2.7837427680527433, 10.383586567551083, 0.0, 1.5812210719437918, 29.008863819500405, 0.0, 21.577040086238856, 20.106149337453196, 24.582834461394278, 11.085385483104654, 0.2597443681034702, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.059841925540859014, 10.392474457718924]",271.3,0.23,"[471.0, 369.0, 299.0, 283.0, 331.0, 307.0]",48.68957299382716
BO1_30_5_EI,20,"[3600.0, 3600.0, 3600.0, 0.0, 945.3963634115605, 3600.0, 3600.0, 2753.0632483561276, 0.0, 0.0, 0.0, 2617.542059997889, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 2062.3384886236768]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 7.618020656015799, 29.008863819500405, 29.008863819500405, 22.18423246056509, 0.0, 0.0, 0.0, 21.092200322303697, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 16.618360101721812]",328.5,0.2,"[495.0, 467.0, 580.0, 599.0, 330.0, 142.0]",4.929118055555556
BO1_30_5_EI,21,"[0.0, 2677.0075129608763, 1884.930237382623, 0.0, 3228.566777032862, 3600.0, 3600.0, 2623.439903870491, 2663.2118254345773, 3600.0, 0.0, 200.8283017463753, 1491.3176833109962, 3600.0, 3600.0, 1036.9498061419715, 382.7451108188581, 165.4330415713617]","[0.0, 21.571373996461535, 15.188801268191968, 0.0, 26.015848324197115, 29.008863819500405, 29.008863819500405, 21.139725252783972, 21.46020810180965, 29.008863819500405, 0.0, 1.6182780156839267, 12.017064329661533, 29.008863819500405, 29.008863819500405, 8.355759920563832, 3.084166888145513, 1.3330623817192726]",276.8,0.19,"[243.0, 321.0, 453.0, 493.0, 372.0, 444.0]",35.54010617283951
BO1_30_5_EI,22,"[3600.0, 1797.627618617764, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 2445.1052612334042, 0.0, 1867.004245585875, 0.0, 3261.1593591651194, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0]","[29.008863819500405, 14.485315218515424, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 19.702701540962163, 0.0, 15.04435330850826, 0.0, 26.278479928808377, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405]",365.5,0.37,"[499.0, 491.0, 577.0, 541.0, 331.0, 206.0]",2.7299776234567905
BO1_30_5_EI,23,"[3600.0, 1943.2709754849814, 1405.3023352880105, 2434.721200534807, 3600.0, 3600.0, 3600.0, 2782.937139767959, 3600.0, 2405.664712386568, 0.0, 2362.8800998125794, 2269.9641443512633, 3600.0, 2652.791298491249, 655.9114138323006, 2309.217900542712, 3600.0]","[29.008863819500405, 15.658911970064315, 11.323951130443275, 19.619026595767984, 29.008863819500405, 29.008863819500405, 29.008863819500405, 22.424956807155187, 29.008863819500405, 19.384888899166548, 0.0, 19.040129732575178, 18.291411316287377, 29.008863819500405, 21.37623931096897, 5.285345800421439, 18.60771877955449, 29.008863819500405]",374.0,0.39,"[442.0, 403.0, 568.0, 491.0, 491.0, 536.0]",12.726256172839506
BO1_30_5_EI,24,"[3600.0, 2520.6611083673356, 2148.6207237036706, 0.0, 1018.6822921704098, 3600.0, 3600.0, 2568.7336524067855, 2984.3426032802076, 3012.317774193553, 0.0, 0.0, 933.3822131147132, 3600.0, 1969.707311902813, 567.6154579474255, 0.0, 3600.0]","[29.008863819500405, 20.311531896594165, 17.313623881576717, 0.0, 8.208559969141096, 29.008863819500405, 29.008863819500405, 20.698901308676756, 24.04788560258024, 24.273310025733707, 0.0, 0.0, 7.521210419941283, 29.008863819500405, 15.87193643757303, 4.573855422622285, 0.0, 29.008863819500405]",287.8,0.17,"[378.0, 272.0, 571.0, 499.0, 371.0, 341.0]",16.9811725308642
BO1_30_5_EI,25,"[3600.0, 2352.3768819748598, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 259.412846937071, 3600.0, 0.0, 3600.0, 3600.0, 3235.653863741665, 3600.0, 3600.0]","[29.008863819500405, 18.955494617041577, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 2.090353319396221, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 26.07295619453397, 29.008863819500405, 29.008863819500405]",424.2,0.45,"[386.0, 514.0, 586.0, 617.0, 525.0, 534.0]",20.562395370370375
BO1_30_5_EI,26,"[3600.0, 1356.290756125949, 3202.476144656962, 2831.4941414517934, 2664.150676935628, 3600.0, 3600.0, 2930.6570533904487, 1022.151185733314, 3019.9871619457886, 0.0, 2086.8067915701054, 2985.9951562555725, 3600.0, 3600.0, 3600.0, 2662.944962332123, 986.3126341982446]","[29.008863819500405, 10.929014956695802, 25.8056095459868, 22.816229987524526, 21.467773383848733, 29.008863819500405, 29.008863819500405, 23.615286489850515, 8.236512374966269, 24.33511008820136, 0.0, 16.815526120629375, 24.06120190375159, 29.008863819500405, 29.008863819500405, 29.008863819500405, 21.458057714199217, 7.947724691363776]",381.4,0.39,"[457.0, 440.0, 467.0, 536.0, 487.0, 475.0]",10.040428086419753
BO1_30_5_EI,27,"[3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3330.046676141577, 3600.0, 346.73120856621824, 0.0, 3600.0, 3600.0, 3128.2920956568755, 3600.0, 2460.6146155949746, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 26.83357515021416, 29.008863819500405, 2.7939662253522823, 0.0, 29.008863819500405, 29.008863819500405, 25.207833164036064, 29.008863819500405, 19.82767619335193, 29.008863819500405]",393.6,0.22,"[508.0, 366.0, 642.0, 652.0, 508.0, 389.0]",5.133792592592593
BO1_30_5_EI,28,"[3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405]",319.0,0.16,"[616.0, 480.0, 627.0, 500.0, 231.0, 95.8]",4.850924382716049
BO1_30_5_EI,29,"[3600.0, 124.01771206906932, 3538.9864228053943, 1938.707919159303, 1958.036503560316, 3600.0, 3600.0, 2094.4185589480285, 2017.5179520420086, 1533.9161491447655, 1678.5305783633207, 2221.664461451458, 3600.0, 2099.0756613173294, 2504.4493473284037, 3146.8559262951735, 1036.3652252410052, 1486.9187132899633]","[29.008863819500405, 0.9993369223937899, 28.5172153328396, 15.622142781299782, 15.777892857053313, 29.008863819500405, 29.008863819500405, 16.876861877099344, 16.257195423384438, 12.360323522520272, 13.525629156835784, 17.902211615241402, 29.008863819500405, 16.9143888905506, 20.180897238746205, 25.35742084041236, 8.351049357300607, 11.981617351248698]",336.8,0.49,"[477.0, 405.0, 435.0, 463.0, 447.0, 374.0]",13.755013580246915
BO1_30_5_EI,30,"[3600.0, 404.02690523078894, 2010.8290131670942, 2823.4011264187425, 0.0, 1575.4195418845438, 3600.0, 1536.3055004117614, 2580.400336154034, 2713.9979054734677, 744.415094786976, 3051.744255555133, 3600.0, 3600.0, 1852.6995614814984, 2254.878001480223, 3593.7341362075936, 3246.407843298784]","[29.008863819500405, 3.25565596479282, 16.203295835351284, 22.75101632891815, 0.0, 12.694758596974568, 29.008863819500405, 12.37957695738728, 20.792911653134844, 21.869443235080322, 5.99851003051552, 24.59100931148375, 29.008863819500405, 29.008863819500405, 14.929085910406918, 18.169846909590838, 28.958373377982223, 26.159611952447896]",345.0,0.59,"[503.0, 426.0, 431.0, 404.0, 432.0, 401.0]",16.670717592592595
BO1_30_10_EI,1,"[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400]","[27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606]",493.2,0.71,"[612.0, 618.0, 625.0, 651.0, 645.0, 634.0]",39.934538888888895
BO1_30_10_EI,2,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",72.71805617283951
BO1_30_10_EI,3,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",73.79954691358026
BO1_30_10_EI,4,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",75.39220200617284
BO1_30_10_EI,5,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",48.97478518518519
BO1_30_10_EI,6,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",48.72044783950618
BO1_30_10_EI,7,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",34.640504475308646
BO1_30_10_EI,8,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",62.52586682098766
